Date,Energy Required (MU),Energy Met (MU),Energy +/- (MU),Genco Thermal,Genco Hydel,Genco Total,CGS and Purchases,IPPS (GAS),NCEs & Others,AP Share of TGISTS,Grand Total,Reversible Pump Consumption,Unrestricted Peak Demand (MW),Deficit/Surplus (MW)
12-Sep-2022,180.337,180.337,0.000,62.745,21.541,84.286,24.714,16.368,83.468,-28.499,180.337,0.000,8251,0
13-Sep-2022,189.708,189.708,0.000,60.823,20.739,81.562,36.513,16.382,70.087,-14.836,189.708,0.000,8604,0
14-Sep-2022,195.494,195.494,0.000,60.705,21.544,82.249,38.570,16.511,66.877,-8.713,195.494,0.000,9079,0
15-Sep-2022,198.761,198.761,0.000,58.554,22.759,81.313,35.426,15.080,73.064,-6.122,198.761,0.000,9264,0
16-Sep-2022,203.789,203.789,0.000,58.383,22.144,80.527,33.510,17.268,80.894,-8.410,203.789,0.000,9581,0
17-Sep-2022,209.957,209.957,0.000,59.725,22.135,81.860,34.713,16.636,81.376,-4.628,209.957,0.000,9785,0
18-Sep-2022,209.381,209.381,0.000,61.083,23.146,84.229,33.432,17.422,77.690,-3.392,209.381,0.000,8973,0
19-Sep-2022,199.778,199.778,0.000,55.908,21.637,77.545,30.626,18.142,81.463,-7.998,199.778,0.000,9521,0
20-Sep-2022,201.709,201.709,0.000,53.803,21.326,75.129,34.134,17.746,82.786,-8.086,201.709,0.000,9847,0
21-Sep-2022,208.851,208.851,0.000,64.407,23.600,88.007,46.631,17.408,70.339,-13.534,208.851,0.000,10354,0
22-Sep-2022,210.346,210.346,0.000,61.919,21.992,83.911,44.123,16.715,76.709,-11.112,210.346,0.000,10358,0
23-Sep-2022,212.112,212.112,0.000,65.003,23.269,88.272,30.025,16.390,82.063,-4.638,212.112,0.000,10384,0
24-Sep-2022,217.170,217.170,0.000,68.866,25.530,94.396,40.079,11.304,73.614,-2.223,217.170,0.000,10628,0
25-Sep-2022,217.309,217.309,0.000,69.373,24.422,93.795,45.891,9.665,69.880,-1.922,217.309,0.000,10920,0
26-Sep-2022,210.529,210.529,0.000,76.881,24.125,101.006,40.860,9.601,61.964,-2.902,210.529,0.000,10392,0
27-Sep-2022,212.072,212.072,0.000,83.692,23.659,107.351,43.465,10.102,53.062,-1.908,212.072,0.000,10370,0
28-Sep-2022,209.186,209.186,0.000,74.688,22.526,97.214,42.969,11.481,59.509,-1.987,209.186,0.000,10021,0
29-Sep-2022,197.694,197.694,0.000,71.492,21.674,93.166,35.763,10.980,60.211,-2.426,197.694,0.000,9218,0
30-Sep-2022,186.736,186.736,0.000,74.067,21.132,95.199,37.280,12.834,48.210,-6.787,186.736,0.000,8440,0
01-Oct-2022,174.387,174.387,0.000,73.826,18.188,92.014,28.361,10.261,61.506,-17.755,174.387,0.000,7863,0
02-Oct-2022,172.807,172.807,0.000,72.084,18.394,90.478,20.753,9.192,64.805,-12.421,172.807,0.000,7972,0
03-Oct-2022,183.100,183.100,0.000,76.566,22.671,99.237,23.846,8.915,60.032,-8.930,183.100,0.000,7492,0
04-Oct-2022,186.145,186.145,0.000,78.892,23.065,101.957,32.091,10.242,53.152,-11.297,186.145,0.000,8645,0
05-Oct-2022,176.894,176.894,0.000,72.192,20.831,93.023,25.816,8.953,51.572,-2.470,176.894,0.000,8670,0
06-Oct-2022,167.275,167.275,0.000,64.345,23.073,87.418,23.860,8.824,54.420,-7.247,167.275,0.000,7869,0
07-Oct-2022,170.299,170.299,0.000,65.595,22.812,88.407,30.641,7.070,51.767,-7.586,170.299,0.000,8128,0
08-Oct-2022,171.204,171.204,0.000,65.120,22.475,87.595,27.447,7.020,52.614,-3.472,171.204,0.000,8178,0
09-Oct-2022,168.787,168.787,0.000,69.268,23.488,92.756,27.469,7.120,43.012,-1.570,168.787,0.000,7859,0
10-Oct-2022,166.303,166.303,0.000,69.879,21.059,90.938,26.073,6.770,44.847,-2.325,166.303,0.000,8020,0
11-Oct-2022,170.900,170.900,0.000,62.711,22.708,85.419,28.659,8.720,50.732,-2.630,170.900,0.000,8166,0
12-Oct-2022,175.839,175.839,0.000,60.810,22.901,83.711,35.756,7.920,49.870,-1.418,175.839,0.000,8262,0
13-Oct-2022,177.415,177.415,0.000,60.128,22.870,82.998,34.329,7.930,54.607,-2.449,177.415,0.000,8306,0
14-Oct-2022,173.981,173.981,0.000,57.742,20.945,78.687,35.157,7.800,53.972,-1.635,173.981,0.000,8255,0
15-Oct-2022,169.666,169.666,0.000,47.303,23.191,70.494,39.210,9.210,51.887,-1.135,169.666,0.000,7978,0
16-Oct-2022,167.932,167.932,0.000,44.549,21.266,65.815,35.423,8.720,59.084,-1.110,167.932,0.000,7878,0
17-Oct-2022,173.345,173.345,0.000,39.695,21.297,60.992,37.884,9.860,65.927,-1.318,173.345,0.000,8189,0
18-Oct-2022,178.702,178.702,0.000,41.861,22.052,63.913,42.523,0.000,73.484,-1.218,178.702,0.000,8165,0
19-Oct-2022,178.663,178.663,0.000,44.412,22.849,67.261,36.930,0.059,75.830,-1.417,178.663,0.000,8204,0
20-Oct-2022,178.151,178.151,0.000,45.675,23.955,69.630,32.025,0.000,78.056,-1.560,178.151,0.000,8092,0
21-Oct-2022,182.568,182.568,0.000,51.564,22.400,73.964,28.243,0.027,82.947,-2.613,182.568,0.000,8225,0
22-Oct-2022,177.855,177.855,0.000,53.827,22.369,76.196,27.241,0.000,77.585,-3.167,177.855,0.000,8093,0
23-Oct-2022,177.233,177.233,0.000,50.437,22.238,72.675,24.958,0.000,85.088,-5.488,177.233,0.000,8377,0
24-Oct-2022,171.539,171.539,0.000,52.054,21.638,73.692,21.490,0.000,79.126,-2.769,171.539,0.000,8565,0
25-Oct-2022,180.773,180.773,0.000,51.357,22.625,73.982,29.114,0.000,78.995,-1.318,180.773,0.000,9121,0
26-Oct-2022,189.676,189.676,0.000,62.273,23.998,86.271,31.390,0.000,73.864,-1.849,189.676,0.000,9734,0
27-Oct-2022,196.105,196.105,0.000,72.810,24.797,97.607,32.069,0.000,68.398,-1.969,196.105,0.000,9747,0
28-Oct-2022,193.088,193.088,0.000,66.387,23.702,90.089,36.751,0.000,67.901,-1.653,193.088,0.000,9510,0
29-Oct-2022,191.725,191.725,0.000,57.175,22.247,79.422,37.642,0.000,76.872,-2.211,191.725,0.000,9257,0
30-Oct-2022,188.393,188.393,0.000,56.410,23.014,79.424,32.302,0.000,78.340,-1.673,188.393,0.000,9312,0
31-Oct-2022,192.241,192.241,0.000,59.168,23.953,83.121,33.240,0.000,77.341,-1.461,192.241,0.000,9728,0
01-Nov-2022,179.687,179.687,0.000,61.257,24.719,85.976,39.319,0.000,55.218,-0.826,179.687,0.000,8552,0
02-Nov-2022,179.163,179.163,0.000,58.293,24.184,82.477,34.484,0.000,63.761,-1.559,179.163,0.000,8398,0
03-Nov-2022,181.490,181.490,0.000,50.525,22.865,73.390,40.022,0.000,68.990,-0.912,181.490,0.000,8285,0
04-Nov-2022,183.747,183.747,0.000,41.134,21.957,63.091,36.038,0.000,87.113,-2.495,183.747,0.000,8593,0
05-Nov-2022,187.485,187.485,0.000,41.635,25.633,67.268,27.378,0.000,96.412,-3.573,187.485,0.000,8710,0
06-Nov-2022,184.844,184.844,0.000,45.029,24.672,69.701,36.661,0.000,79.579,-1.097,184.844,0.000,8996,0
07-Nov-2022,188.478,188.478,0.000,49.857,22.210,72.067,31.056,0.000,87.311,-1.956,188.478,0.000,9249,0
08-Nov-2022,192.103,192.103,0.000,51.542,17.894,69.436,38.181,0.000,85.666,-1.180,192.103,0.000,9588,0
09-Nov-2022,192.103,192.103,0.000,51.542,17.894,69.436,38.181,0.000,85.666,-1.180,192.103,0.000,9605,0
10-Nov-2022,187.703,187.703,0.000,55.428,15.986,71.414,34.398,0.000,83.559,-1.668,187.703,0.000,9321,0
11-Nov-2022,185.557,185.557,0.000,58.196,13.708,71.904,39.853,0.000,75.035,-1.235,185.557,0.000,9066,0
12-Nov-2022,174.022,174.022,0.000,55.378,13.748,69.126,41.161,0.000,67.493,-3.758,174.022,0.000,8164,0
13-Nov-2022,176.914,176.914,0.000,54.828,11.807,66.635,34.322,0.000,78.178,-2.221,176.914,0.000,8485,0
14-Nov-2022,180.729,180.729,0.000,53.669,15.173,68.842,40.079,0.038,73.130,-1.360,180.729,0.000,8703,0
15-Nov-2022,181.577,181.577,0.000,55.800,14.463,70.263,40.973,0.000,71.505,-1.164,181.577,0.000,8747,0
16-Nov-2022,180.727,180.727,0.000,54.901,17.126,72.027,42.160,0.000,69.870,-3.330,180.727,0.000,8840,0
17-Nov-2022,184.254,184.254,0.000,49.734,14.820,64.554,43.845,0.000,78.445,-2.590,184.254,0.000,9040,0
18-Nov-2022,183.998,183.998,0.000,52.194,14.242,66.436,43.337,0.000,76.386,-2.161,183.998,0.000,9227,0
19-Nov-2022,183.857,183.857,0.000,56.276,12.516,68.792,38.842,0.030,78.133,-1.940,183.857,0.000,9261,0
20-Nov-2022,180.651,180.651,0.000,59.177,9.363,68.540,37.523,0.000,76.414,-1.826,180.651,0.000,9476,0
21-Nov-2022,175.932,175.932,0.000,62.068,11.889,73.957,38.870,0.000,64.420,-1.315,175.932,0.000,8896,0
22-Nov-2022,178.249,178.249,0.000,63.796,12.336,76.132,36.351,0.000,67.435,-1.669,178.249,0.000,8964,0
23-Nov-2022,174.408,174.408,0.000,66.372,11.043,77.415,32.291,0.000,65.923,-1.221,174.408,0.000,8220,0
24-Nov-2022,178.439,178.439,0.000,64.166,10.956,75.122,32.915,0.000,71.675,-1.273,178.439,0.000,8376,0
25-Nov-2022,181.657,181.657,0.000,63.630,11.945,75.575,34.358,0.000,74.216,-2.492,181.657,0.000,8639,0
26-Nov-2022,183.961,183.961,0.000,66.897,9.583,76.480,30.512,0.000,78.276,-1.307,183.961,0.000,8790,0
27-Nov-2022,181.180,181.180,0.000,69.176,9.875,79.051,32.105,0.000,71.740,-1.716,181.180,0.000,9024,0
28-Nov-2022,183.654,183.654,0.000,68.804,12.155,80.959,32.247,0.000,71.742,-1.294,183.654,0.000,9088,0
29-Nov-2022,184.314,184.314,0.000,69.440,12.528,81.968,30.666,0.000,72.966,-1.286,184.314,0.000,9320,0
30-Nov-2022,187.827,187.827,0.000,67.618,9.379,76.997,29.473,0.000,82.532,-1.175,187.827,0.000,9504,0
01-Dec-2022,191.102,191.102,0.000,70.401,13.026,83.427,33.040,0.000,75.762,-1.127,191.102,0.000,9698,0
02-Dec-2022,190.570,190.570,0.000,70.775,9.621,80.396,34.508,0.000,76.811,-1.145,190.570,0.000,9792,0
03-Dec-2022,193.419,193.419,0.000,72.526,7.168,79.694,28.240,0.000,87.341,-1.856,193.419,0.000,9800,0
04-Dec-2022,190.680,190.680,0.000,71.042,7.543,78.585,30.309,0.000,83.177,-1.391,190.680,0.000,9714,0
05-Dec-2022,193.448,193.448,0.000,73.414,7.296,80.710,31.597,0.000,82.434,-1.293,193.448,0.000,9784,0
06-Dec-2022,189.141,189.141,0.000,72.246,8.166,80.412,33.873,0.000,75.978,-1.122,189.141,0.000,9762,0
07-Dec-2022,182.936,182.936,0.000,72.955,7.884,80.839,28.402,0.000,75.047,-1.352,182.936,0.000,9435,0
08-Dec-2022,182.903,182.903,0.000,70.355,6.943,77.298,27.235,0.000,79.670,-1.300,182.903,0.000,9400,0
09-Dec-2022,169.856,169.856,0.000,70.373,7.894,78.267,27.876,0.000,64.943,-1.230,169.856,0.000,8885,0
10-Dec-2022,147.973,147.973,0.000,65.025,5.526,70.551,12.829,0.000,69.389,-4.796,147.973,0.000,7327,0
11-Dec-2022,147.162,147.162,0.000,65.824,6.278,72.102,19.855,0.000,59.799,-4.594,147.162,0.000,7214,0
12-Dec-2022,155.633,155.633,0.000,69.661,9.326,78.987,32.017,0.000,50.938,-6.309,155.633,0.000,7672,0
13-Dec-2022,159.370,159.370,0.000,67.822,10.031,77.853,25.578,0.000,62.737,-6.798,159.370,0.000,7775,0
14-Dec-2022,165.282,165.282,0.000,71.598,9.800,81.398,28.542,0.000,60.624,-5.282,165.282,0.000,7955,0
15-Dec-2022,166.569,166.569,0.000,71.222,5.332,76.554,28.213,0.000,66.239,-4.437,166.569,0.000,7854,0
16-Dec-2022,173.049,173.049,0.000,72.834,7.814,80.648,28.101,0.000,69.327,-5.027,173.049,0.000,8002,0
17-Dec-2022,176.253,176.253,0.000,72.287,9.404,81.691,29.950,0.000,70.326,-5.714,176.253,0.000,8430,0
18-Dec-2022,170.536,170.536,0.000,70.802,4.852,75.654,25.475,0.000,73.692,-4.285,170.536,0.000,8599,0
19-Dec-2022,173.602,173.602,0.000,72.271,7.260,79.531,24.618,0.000,73.840,-4.387,173.602,0.000,8488,0
20-Dec-2022,178.140,178.140,0.000,71.922,8.026,79.948,30.245,0.000,71.851,-3.904,178.140,0.000,8990,0
21-Dec-2022,181.194,181.194,0.000,65.073,8.950,74.023,31.035,0.000,77.385,-1.249,181.194,0.000,9312,0
22-Dec-2022,182.736,182.736,0.000,55.005,8.956,63.961,32.932,0.000,87.062,-1.219,182.736,0.000,9452,0
23-Dec-2022,182.342,182.342,0.000,53.997,9.259,63.256,32.640,0.000,87.658,-1.212,182.342,0.000,9497,0
24-Dec-2022,183.887,183.887,0.000,59.995,9.128,69.123,30.724,0.000,85.298,-1.258,183.887,0.000,9660,0
25-Dec-2022,175.601,175.601,0.000,54.167,9.636,63.803,30.486,0.000,82.459,-1.147,175.601,0.000,9295,0
26-Dec-2022,178.967,178.967,0.000,60.949,6.530,67.479,23.922,0.000,90.598,-3.032,178.967,0.000,9082,0
27-Dec-2022,186.764,186.764,0.000,64.897,9.063,73.960,32.373,0.000,81.526,-1.095,186.764,0.000,9402,0
28-Dec-2022,192.365,192.365,0.000,64.235,8.035,72.270,33.615,0.000,87.617,-1.137,192.365,0.000,9873,0
29-Dec-2022,198.161,198.161,0.000,64.733,9.290,74.023,35.824,0.000,89.383,-1.069,198.161,0.000,10040,0
30-Dec-2022,200.159,200.159,0.000,64.289,8.821,73.110,32.369,0.000,95.721,-1.041,200.159,0.000,10052,0
31-Dec-2022,199.527,199.527,0.000,66.023,6.820,72.843,32.075,0.000,95.748,-1.139,199.527,0.000,10268,0
01-Jan-2023,190.392,190.392,0.000,62.800,5.466,68.266,28.125,0.000,95.156,-1.155,190.392,0.000,10432,0
02-Jan-2023,195.232,195.232,0.000,62.357,4.541,66.898,26.329,0.000,103.432,-1.427,195.232,0.000,10244,0
03-Jan-2023,198.000,198.000,0.000,57.891,8.217,66.108,34.942,0.000,98.008,-1.058,198.000,0.000,10475,0
04-Jan-2023,197.724,197.724,0.000,57.998,7.441,65.439,34.151,0.000,99.256,-1.122,197.724,0.000,10629,0
05-Jan-2023,196.798,196.798,0.000,57.924,9.107,67.031,33.789,0.000,97.227,-1.249,196.798,0.000,10593,0
06-Jan-2023,197.021,197.021,0.000,55.963,8.549,64.512,33.789,0.000,100.088,-1.368,197.021,0.000,10527,0
07-Jan-2023,196.334,196.334,0.000,55.524,13.409,68.933,34.362,0.000,94.178,-1.139,196.334,0.000,10383,0
08-Jan-2023,188.911,188.911,0.000,61.245,6.252,67.497,32.117,0.000,91.794,-2.497,188.911,0.000,10254,0
09-Jan-2023,189.521,189.521,0.000,67.692,7.957,75.649,28.056,0.000,89.291,-3.475,189.521,0.000,10369,0
10-Jan-2023,194.868,194.868,0.000,70.616,9.796,80.412,32.948,0.000,84.748,-3.240,194.868,0.000,10630,0
11-Jan-2023,195.950,195.950,0.000,70.329,10.249,80.578,32.794,0.000,85.019,-2.441,195.950,0.000,10889,0
12-Jan-2023,198.749,198.749,0.000,65.935,10.145,76.080,31.357,0.000,92.774,-1.462,198.749,0.000,11028,0
13-Jan-2023,199.384,199.384,0.000,66.407,8.459,74.866,32.721,0.000,93.412,-1.615,199.384,0.000,11000,0
14-Jan-2023,192.035,192.035,0.000,67.165,7.616,74.781,32.292,0.000,86.536,-1.574,192.035,0.000,11037,0
15-Jan-2023,181.054,181.054,0.000,66.408,6.326,72.734,27.977,0.000,81.908,-1.565,181.054,0.000,10774,0
16-Jan-2023,178.914,178.914,0.000,69.445,9.022,78.467,24.662,0.000,78.461,-2.676,178.914,0.000,10150,0
17-Jan-2023,187.419,187.419,0.000,70.911,7.487,78.398,28.613,0.000,83.324,-2.916,187.419,0.000,10562,0
18-Jan-2023,195.544,195.544,0.000,76.674,8.324,84.998,27.386,0.000,86.240,-3.080,195.544,0.000,10940,0
19-Jan-2023,199.964,199.964,0.000,81.134,9.165,90.299,27.593,0.000,85.477,-3.405,199.964,0.000,11104,0
20-Jan-2023,201.676,201.676,0.000,84.376,11.007,95.383,30.423,0.000,78.232,-2.362,201.676,0.000,11114,0
21-Jan-2023,201.657,201.657,0.000,82.558,9.679,92.237,32.588,0.000,78.648,-1.816,201.657,0.000,10925,0
22-Jan-2023,200.050,200.050,0.000,78.800,6.206,85.006,29.860,0.000,86.971,-1.787,200.050,0.000,11158,0
23-Jan-2023,200.538,200.538,0.000,71.329,9.195,80.524,29.923,0.000,91.840,-1.749,200.538,0.000,11081,0
24-Jan-2023,203.903,203.903,0.000,80.685,8.076,88.761,27.165,0.000,89.310,-1.333,203.903,0.000,11119,0
25-Jan-2023,203.001,203.001,0.000,76.954,6.630,83.584,31.790,0.000,88.858,-1.231,203.001,0.000,8202,0
26-Jan-2023,201.513,201.513,0.000,71.988,7.848,79.836,32.583,0.000,90.187,-1.093,201.513,0.000,11206,0
27-Jan-2023,203.797,203.797,0.000,72.228,8.497,80.725,31.600,0.000,92.716,-1.244,203.797,0.000,11229,0
28-Jan-2023,204.912,204.912,0.000,79.624,8.050,87.674,27.189,0.000,92.630,-2.581,204.912,0.000,11279,0
29-Jan-2023,204.234,204.234,0.000,79.337,7.776,87.113,25.954,0.000,92.570,-1.403,204.234,0.000,11433,0
30-Jan-2023,207.767,207.767,0.000,80.016,9.338,89.354,36.363,0.000,83.244,-1.194,207.767,0.000,11391,0
31-Jan-2023,210.199,210.199,0.000,74.346,9.745,84.091,37.049,0.000,90.101,-1.042,210.199,0.000,11316,0
01-Feb-2023,207.712,207.712,0.000,76.000,6.651,82.651,30.215,0.000,96.172,-1.326,207.712,0.000,11340,0
02-Feb-2023,209.769,209.769,0.000,78.791,7.101,85.892,22.648,0.000,103.183,-1.954,209.769,0.000,11327,0
03-Feb-2023,211.722,211.722,0.000,83.248,8.158,91.406,28.179,0.000,93.635,-1.498,211.722,0.000,11535,0
04-Feb-2023,211.761,211.761,0.000,82.826,8.981,91.807,30.959,0.000,90.613,-1.618,211.761,0.000,11429,0
05-Feb-2023,207.655,207.655,0.000,84.703,7.175,91.878,29.146,0.000,87.845,-1.214,207.655,0.000,11403,0
06-Feb-2023,213.374,213.374,0.000,83.962,9.648,93.610,33.327,0.000,87.523,-1.086,213.374,0.000,11525,0
07-Feb-2023,216.879,216.879,0.000,85.375,8.287,93.662,33.693,0.000,90.918,-1.394,216.879,0.000,11722,0
08-Feb-2023,218.648,218.648,0.000,84.575,10.881,95.456,34.564,0.000,90.206,-1.578,218.648,0.000,11750,0
09-Feb-2023,219.314,219.314,0.000,87.206,8.482,95.688,34.459,0.000,91.004,-1.837,219.314,0.000,11696,0
10-Feb-2023,219.265,219.265,0.000,87.498,8.181,95.679,33.494,0.000,92.041,-1.949,219.265,0.000,11550,0
11-Feb-2023,216.385,216.385,0.000,82.717,11.093,93.810,32.844,0.000,91.802,-2.071,216.385,0.000,10724,0
12-Feb-2023,218.310,218.310,0.000,82.917,6.857,89.774,37.855,0.000,92.375,-1.694,218.310,0.000,11514,0
13-Feb-2023,219.532,219.532,0.000,82.868,10.771,93.639,37.720,0.000,89.771,-1.598,219.532,0.000,11603,0
14-Feb-2023,222.658,222.658,0.000,82.328,11.386,93.714,38.927,0.000,91.864,-1.847,222.658,0.000,11710,0
15-Feb-2023,221.857,221.857,0.000,92.128,9.225,101.353,34.987,0.000,89.235,-3.718,221.857,0.000,11662,0
16-Feb-2023,221.462,221.462,0.000,93.811,10.332,104.143,33.651,0.000,87.212,-3.544,221.462,0.000,11555,0
17-Feb-2023,224.968,224.968,0.000,88.711,11.207,99.918,36.098,0.000,90.456,-1.504,224.968,0.000,11549,0
18-Feb-2023,222.450,222.450,0.000,85.192,9.026,94.218,35.633,0.000,94.210,-1.611,222.450,0.000,11825,0
19-Feb-2023,217.207,217.207,0.000,80.093,7.430,87.523,33.623,0.000,98.840,-2.779,217.207,0.000,11498,0
20-Feb-2023,223.811,223.811,0.000,74.775,11.505,86.280,37.641,0.000,101.359,-1.469,223.811,0.000,11809,0
21-Feb-2023,227.452,227.452,0.000,79.972,11.674,91.646,40.716,0.000,96.878,-1.788,227.452,0.000,11748,0
22-Feb-2023,227.769,227.769,0.000,89.292,6.782,96.074,37.690,0.000,96.057,-2.052,227.769,0.000,11960,0
23-Feb-2023,227.813,227.813,0.000,88.036,7.720,95.756,30.091,0.000,105.319,-3.353,227.813,0.000,11748,0
24-Feb-2023,230.927,230.927,0.000,92.059,9.082,101.141,36.555,0.000,97.996,-4.765,230.927,0.000,11811,0
25-Feb-2023,230.976,230.976,0.000,86.483,8.041,94.524,37.945,0.000,101.913,-3.406,230.976,0.000,11833,0
26-Feb-2023,225.538,225.538,0.000,77.658,6.800,84.458,39.472,0.000,103.901,-2.293,225.538,0.000,11660,0
27-Feb-2023,229.406,229.406,0.000,80.947,5.619,86.566,40.893,0.000,105.789,-3.842,229.406,0.000,11980,0
28-Feb-2023,229.801,229.801,0.000,85.948,8.021,93.969,38.837,0.000,102.833,-5.838,229.801,0.000,11805,0
01-Mar-2023,226.683,226.683,0.000,86.827,6.531,93.358,32.710,0.000,109.786,-9.171,226.683,0.000,11735,0
02-Mar-2023,225.132,225.132,0.000,83.792,7.816,91.608,32.650,0.000,117.772,-16.898,225.132,0.000,11520,0
03-Mar-2023,228.119,228.119,0.000,86.788,8.241,95.029,38.798,0.000,110.222,-15.930,228.119,0.000,11756,0
04-Mar-2023,227.940,227.940,0.000,88.335,9.023,97.358,35.682,0.000,111.000,-16.100,227.940,0.000,11532,0
05-Mar-2023,223.329,223.329,0.000,83.334,6.695,90.029,36.483,0.000,109.668,-12.851,223.329,0.000,11484,0
06-Mar-2023,229.392,229.392,0.000,84.826,8.015,92.841,36.958,0.000,109.998,-10.405,229.392,0.000,11967,0
07-Mar-2023,230.771,230.771,0.000,89.523,9.037,98.560,38.419,0.000,103.878,-10.086,230.771,0.000,11835,0
08-Mar-2023,221.699,221.699,0.000,81.881,6.616,88.497,27.580,0.000,110.209,-4.587,221.699,0.000,11421,0
09-Mar-2023,223.335,223.335,0.000,83.610,9.473,93.083,33.608,0.000,100.828,-4.184,223.335,0.000,11514,0
10-Mar-2023,225.656,225.656,0.000,87.033,9.640,96.673,30.493,0.000,103.525,-5.035,225.656,0.000,11593,0
11-Mar-2023,222.195,222.195,0.000,86.658,7.203,93.861,36.088,0.000,102.219,-9.973,222.195,0.000,10886,0
12-Mar-2023,222.697,222.697,0.000,84.984,8.598,93.582,30.590,0.000,104.667,-6.142,222.697,0.000,9579,0
13-Mar-2023,228.068,228.068,0.000,83.648,8.176,91.824,40.911,0.000,101.673,-6.340,228.068,0.000,12029,0
14-Mar-2023,231.338,231.338,0.000,87.777,8.556,96.333,40.249,0.000,99.103,-4.347,231.338,0.000,12181,0
15-Mar-2023,232.726,232.726,0.000,89.142,6.733,95.875,41.673,0.000,101.952,-6.774,232.726,0.000,12065,0
16-Mar-2023,229.955,229.955,0.000,89.741,3.999,93.740,35.822,0.000,104.578,-4.185,229.955,0.000,12056,0
17-Mar-2023,196.106,196.106,0.000,86.092,5.748,91.840,17.145,0.000,87.213,-0.092,196.106,0.000,9491,0
18-Mar-2023,189.675,189.675,0.000,81.356,7.511,88.867,19.890,0.000,92.222,-11.304,189.675,0.000,9466,0
19-Mar-2023,166.977,166.977,0.000,73.486,5.353,78.839,9.038,0.000,101.995,-22.895,166.977,0.000,7997,0
20-Mar-2023,182.930,182.930,0.000,70.659,6.100,76.759,20.889,0.000,102.541,-17.259,182.930,0.000,8540,0
21-Mar-2023,194.048,194.048,0.000,71.888,8.812,80.700,33.943,0.000,79.638,-0.233,194.048,0.000,9060,0
22-Mar-2023,197.094,197.094,0.000,71.579,8.374,79.953,31.843,0.000,89.281,-3.983,197.094,0.000,9363,0
23-Mar-2023,199.158,199.158,0.000,76.333,7.799,84.132,26.518,0.000,93.157,-4.649,199.158,0.000,9633,0
24-Mar-2023,207.773,207.773,0.000,79.557,9.713,89.270,32.620,0.000,90.259,-4.376,207.773,0.000,10116,0
25-Mar-2023,211.358,211.358,0.000,81.316,8.260,89.576,34.486,0.000,92.030,-4.734,211.358,0.000,10342,0
26-Mar-2023,209.992,209.992,0.000,79.207,8.178,87.385,31.881,0.000,94.092,-3.366,209.992,0.000,10197,0
27-Mar-2023,218.322,218.322,0.000,80.837,7.481,88.318,33.808,0.000,99.446,-3.250,218.322,0.000,10643,0
28-Mar-2023,224.839,224.839,0.000,83.478,8.476,91.954,36.496,0.000,100.868,-4.479,224.839,0.000,11054,0
29-Mar-2023,228.867,228.867,0.000,83.381,9.366,92.747,40.008,0.000,96.333,-0.221,228.867,0.000,11257,0
30-Mar-2023,229.080,229.080,0.000,88.810,7.724,96.534,35.551,0.000,100.551,-3.556,229.080,0.000,11547,0
31-Mar-2023,225.920,225.920,0.000,94.025,6.579,100.604,27.221,0.000,101.624,-3.529,225.920,0.000,11237,0
01-Apr-2023,219.977,219.977,0.000,97.899,7.270,105.169,27.088,0.000,87.863,-0.143,219.977,0.000,10979,0
02-Apr-2023,211.149,211.149,0.000,91.236,5.751,96.987,24.257,0.000,92.488,-2.583,211.149,0.000,10824,0
03-Apr-2023,218.772,218.772,0.000,98.546,6.083,104.629,27.536,0.000,89.481,-2.874,218.772,0.000,10838,0
04-Apr-2023,224.814,224.814,0.000,96.318,6.496,102.814,35.664,0.000,86.424,-0.088,224.814,0.000,11076,0
05-Apr-2023,227.107,227.107,0.000,101.399,5.193,106.592,33.348,0.000,91.599,-4.432,227.107,0.000,11451,0
06-Apr-2023,232.770,232.770,0.000,100.882,5.858,106.740,35.528,0.000,94.231,-3.729,232.770,0.000,11520,0
07-Apr-2023,233.186,233.186,0.000,96.835,6.382,103.217,41.796,0.000,89.762,-1.589,233.186,0.000,11668,0
08-Apr-2023,231.058,231.058,0.000,83.146,6.734,89.880,40.850,0.000,100.555,-0.227,231.058,0.000,11358,0
09-Apr-2023,226.948,226.948,0.000,84.758,5.741,90.499,25.864,0.000,113.723,-3.138,226.948,0.000,11177,0
10-Apr-2023,232.264,232.264,0.000,86.725,6.104,92.829,36.707,0.000,104.622,-1.894,232.264,0.000,11638,0
